mshui0,gshui0,mshui9,gshui9,mrangqui0,grangqui0,mrangqui9,grangqui9,pwin0,pdraw0,plost0,pwin9,pdraw9,plost9,bf_idx_m,bf_idx_d,bf_idx_g,profit3,loss3,profit1,loss1,profit0,loss0,hot3,cool3,hot1,cool1,hot0,cool0,kwin
0.830,1.069,0.820,1.080,0,0.25,0,0.25,2.10,3.40,3.40,2.10,3.40,3.40,33.8,34.1,32.1,0.0,3.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1
0.860,1.040,1.109,0.790,0,0.5,0,0.5,2.05,3.30,3.60,1.80,3.60,4.33,82.7,5.0,12.3,0.0,78.0,89.0,0.0,75.0,0.0,79.0,0.0,0.0,90.0,0.0,76.0,0
0.909,0.990,0.870,1.029,0,0.75,0,0.5,1.80,3.40,4.75,1.67,3.80,5.00,53.8,7.2,39.0,0.0,36.0,80.0,0.0,0.0,2.0,40.0,0.0,0.0,82.0,0.0,6.0,3
0.760,1.154,1.154,0.760,0,0.0,0,0.0,3.10,3.30,2.30,2.38,3.30,2.90,5.8,63.2,31.0,82.0,0.0,0.0,113.0,0.0,1.0,0.0,83.0,106.0,0.0,0.0,1.0,3
0.889,1.009,0.970,0.929,0,1.0,0,1.0,1.53,3.75,7.00,1.50,4.00,7.00,47.6,28.2,24.2,0.0,18.0,26.0,0.0,37.0,0.0,21.0,0.0,0.0,30.0,0.0,45.0,3
1.024,0.825,0.774,1.100,0,0.25,0,0.25,2.00,3.20,4.00,2.20,3.40,3.10,28.4,17.4,54.2,7.0,0.0,48.0,0.0,0.0,60.0,0.0,9.0,0.0,48.0,59.0,0.0,3
0.750,1.050,1.100,0.800,0,0.25,0,0.5,2.10,3.40,3.40,1.95,3.50,4.00,59.9,12.0,28.1,0.0,54.0,69.0,0.0,27.0,0.0,56.0,0.0,0.0,70.0,0.0,30.0,1
0.980,0.919,1.040,0.860,0,1.0,0,1.0,1.62,3.40,6.50,1.53,3.75,7.00,31.7,14.7,53.7,0.0,6.0,52.0,0.0,0.0,70.0,6.0,0.0,0.0,53.0,62.0,0.0,3
0.899,0.950,1.024,0.825,0,1.0,0,1.0,1.57,3.60,5.50,1.50,3.70,6.50,25.2,6.8,68.0,100.0,0.0,76.0,0.0,100.0,0.0,0.0,5.0,0.0,78.0,123.0,0.0,0
0.925,0.925,0.850,1.000,0,0.75,0,0.5,1.80,3.60,4.33,1.67,3.80,5.00,29.4,25.3,45.4,5.0,0.0,18.0,0.0,0.0,39.0,0.0,4.0,0.0,21.0,35.0,0.0,0
0.929,0.970,0.675,1.299,0,0.0,0.25,0.0,2.60,3.25,2.70,2.60,3.30,2.63,40.7,29.1,30.3,0.0,21.0,14.0,0.0,10.0,0.0,21.0,0.0,0.0,15.0,0.0,12.0,0
1.024,0.774,1.000,0.800,0,1.5,0,1.5,1.33,4.75,9.50,1.33,4.75,9.50,48.1,17.9,33.9,0.0,17.0,56.0,0.0,20.0,0.0,21.0,0.0,0.0,59.0,0.0,28.0,3
1.000,0.850,0.675,1.250,0,1.0,0,0.5,1.60,3.30,6.00,1.53,3.75,7.00,69.0,12.0,19.0,0.0,41.0,73.0,0.0,56.0,0.0,48.0,0.0,0.0,76.0,0.0,64.0,1
1.000,0.800,0.850,1.000,0.5,0,0.75,0,4.33,3.60,1.70,3.75,4.00,1.83,25.4,31.4,43.2,25.0,0.0,14.0,0.0,0.0,18.0,0.0,32.0,0.0,17.0,22.0,0.0,3
0.990,0.940,0.919,0.980,0,0.5,0,0.25,2.20,4.20,2.70,1.91,4.20,3.50,59.4,16.5,24.2,0.0,49.0,58.0,0.0,36.0,0.0,53.0,0.0,0.0,59.0,0.0,41.0,0
1.100,0.774,1.024,0.825,0,0.25,0,0.25,2.30,3.00,3.40,2.50,3.00,3.10,44.9,20.5,34.6,0.0,28.0,41.0,0.0,0.0,4.0,33.0,0.0,0.0,43.0,0.0,1.0,1
1.109,0.820,0.850,1.049,0.25,0,0,0.0,2.55,3.40,2.63,3.30,3.80,2.05,29.7,18.1,52.2,10.0,0.0,49.0,0.0,0.0,33.0,0.0,16.0,0.0,51.0,39.0,0.0,0
0.825,1.024,0.925,0.925,0.5,0,0.5,0,4.00,3.25,1.85,3.80,3.30,2.00,68.1,15.0,16.9,0.0,147.0,47.0,0.0,39.0,0.0,124.0,0.0,0.0,46.0,0.0,39.0,1
1.100,0.700,0.875,0.975,0,0.25,0,0.0,2.55,3.00,2.70,2.40,3.00,3.20,27.7,45.9,26.4,18.0,0.0,0.0,36.0,15.0,0.0,0.0,18.0,39.0,0.0,0.0,21.0,3
0.800,1.049,0.774,1.100,0,0.25,0,0.25,1.95,3.30,4.00,2.05,3.40,3.50,21.2,17.0,61.9,32.0,0.0,44.0,0.0,0.0,106.0,0.0,31.0,0.0,45.0,95.0,0.0,0
0.950,0.899,0.774,1.100,0,1.5,0,1.25,1.30,4.75,9.00,1.30,5.25,9.50,59.9,12.3,27.8,0.0,22.0,73.0,0.0,37.0,0.0,28.0,0.0,0.0,77.0,0.0,53.0,1
1.024,0.825,1.024,0.825,0,0.25,0.0,0.0,2.88,3.30,2.40,2.38,3.50,2.80,67.3,16.9,15.8,0.0,76.0,53.0,0.0,52.0,0.0,83.0,0.0,0.0,55.0,0.0,56.0,3
0.850,1.000,0.925,0.925,0,0.75,0,0.75,1.65,3.30,5.50,1.62,3.40,6.50,36.8,22.6,40.6,0.0,10.0,33.0,0.0,0.0,19.0,12.0,0.0,0.0,33.0,10.0,0.0,3
0.800,1.000,1.000,0.850,0.75,0,0.5,0,4.33,3.20,1.80,5.00,3.40,1.75,54.6,7.4,38.0,0.0,61.0,76.0,0.0,0.0,16.0,52.0,0.0,0.0,77.0,21.0,0.0,0
1.000,0.850,1.000,0.850,0,0.5,0,0.5,1.91,3.40,3.60,2.00,3.50,3.60,55.7,20.7,23.6,0.0,53.0,45.0,0.0,40.0,0.0,51.0,0.0,0.0,47.0,0.0,39.0,1
0.875,0.975,0.925,0.925,0,0.25,0,0.25,2.40,3.20,2.75,2.20,3.25,3.30,66.5,20.2,13.3,0.0,70.0,48.0,0.0,66.0,0.0,74.0,0.0,0.0,48.0,0.0,69.0,3
1.100,0.774,1.049,0.800,0,0.0,0,0.0,3.00,2.80,2.50,3.00,3.00,2.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.825,1.024,0.774,1.100,0,0.75,0,0.5,1.73,3.40,5.25,1.67,3.60,5.50,9.8,17.8,72.4,55.0,0.0,16.0,0.0,0.0,216.0,0.0,54.0,0.0,20.0,192.0,0.0,1
0.899,0.950,0.800,1.049,0,1.5,0,1.5,1.25,5.25,13.00,1.25,5.25,13.00,40.9,12.0,47.1,0.0,13.0,69.0,0.0,0.0,11.0,17.0,0.0,0.0,72.0,0.0,16.0,3
1.024,0.825,0.774,1.100,0.25,0,0.25,0,3.25,2.88,2.45,4.00,3.00,2.10,39.7,25.6,34.6,0.0,22.0,24.0,0.0,0.0,7.0,16.0,0.0,0.0,23.0,5.0,0.0,1
0.875,0.975,0.925,0.925,0,0.25,0,0.75,1.65,3.40,5.25,2.20,3.40,3.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.024,0.825,0.825,1.024,0,1.25,0,1.0,1.50,3.75,7.50,1.44,4.33,7.00,21.2,20.0,58.8,17.0,0.0,17.0,0.0,0.0,131.0,0.0,15.0,0.0,21.0,103.0,0.0,0
1.000,0.850,0.825,1.024,0,0.25,0,0.0,2.55,3.00,3.00,2.38,3.10,3.10,29.2,27.6,43.2,13.0,0.0,13.0,0.0,0.0,30.0,0.0,11.0,0.0,18.0,30.0,0.0,3
1.049,0.800,0.925,0.925,0,0.25,0,0.25,2.15,2.88,3.50,2.38,2.90,3.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.875,0.975,0.925,0.925,0,0.0,0,0.0,2.70,2.80,2.70,2.70,2.90,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.950,0.899,1.100,0.774,0.25,0,0.25,0,3.75,3.00,2.05,3.60,3.10,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.024,0.825,0.925,0.925,0,0.75,0,0.75,1.62,3.50,5.25,1.75,3.50,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.150,0.680,0.800,1.049,0,0.0,0.25,0,3.25,3.00,2.38,3.20,3.00,2.38,37.1,43.8,19.2,0.0,21.0,0.0,31.0,42.0,0.0,18.0,0.0,36.0,0.0,0.0,44.0,0
0.899,0.950,0.774,1.100,0,0.75,0,0.5,1.73,3.40,5.25,1.67,3.60,5.25,21.6,25.3,53.1,17.0,0.0,9.0,0.0,0.0,64.0,0.0,18.0,0.0,8.0,59.0,0.0,3
1.049,0.800,1.250,0.675,0,0.0,0,0.25,2.70,3.10,2.70,2.63,3.30,2.60,31.4,30.9,37.7,7.0,0.0,8.0,0.0,0.0,16.0,0.0,8.0,0.0,7.0,12.0,0.0,3
0.850,1.000,1.000,0.850,0.5,0,0.25,0,3.75,3.20,2.05,3.80,3.30,2.00,42.5,36.0,21.4,0.0,37.0,0.0,18.0,29.0,0.0,34.0,0.0,13.0,0.0,0.0,28.0,0
0.875,0.975,0.774,1.100,0,0.25,0,0.25,1.95,3.10,3.80,2.15,3.20,3.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.050,0.750,1.250,0.675,0,1.0,0,0.75,1.91,3.25,4.33,1.55,3.70,6.50,46.8,11.5,41.6,100.0,0.0,68.0,0.0,100.0,0.0,29.0,0.0,0.0,68.0,5.0,0.0,3
1.149,0.725,0.774,1.100,0,0.0,0,0.0,2.45,2.80,3.10,3.00,3.00,2.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.975,0.875,1.024,0.825,0,0.0,0,0.0,2.90,3.10,2.50,2.75,3.10,2.63,57.7,22.8,19.5,0.0,74.0,31.0,0.0,41.0,0.0,70.0,0.0,0.0,32.0,0.0,42.0,3
1.050,0.750,0.825,1.024,0,0.25,0,0.25,2.10,3.50,3.30,2.30,3.30,3.10,53.9,30.2,15.9,0.0,55.0,11.0,0.0,53.0,0.0,52.0,0.0,0.0,12.0,0.0,54.0,1
0.899,0.950,0.875,0.975,0.25,0,0.5,0,3.60,3.60,1.95,3.40,3.20,2.20,43.8,26.9,29.3,0.0,36.0,17.0,0.0,11.0,0.0,32.0,0.0,0.0,16.0,0.0,11.0,1
0.889,1.040,1.080,0.820,0,0.25,0,0.25,2.38,3.25,3.00,2.05,3.60,3.50,48.2,21.5,30.3,0.0,31.0,38.0,0.0,14.0,0.0,37.0,0.0,0.0,42.0,0.0,18.0,3
0.800,1.049,0.975,0.875,0.5,0,0.5,0,3.80,3.40,1.95,3.75,3.30,2.00,14.2,10.0,75.8,68.0,0.0,76.0,0.0,0.0,76.0,0.0,70.0,0.0,78.0,79.0,0.0,0
0.750,1.050,0.875,0.975,0,0.25,0,0.5,1.83,3.40,4.50,2.05,3.10,4.20,35.0,29.7,35.3,0.0,8.0,12.0,0.0,0.0,3.0,6.0,0.0,0.0,11.0,0.0,0.0,0
1.109,0.820,0.750,1.169,0,0.75,0,0.25,1.95,3.40,3.90,1.80,3.60,4.75,41.5,31.2,27.3,0.0,18.0,14.0,0.0,27.0,0.0,17.0,0.0,0.0,13.0,0.0,31.0,3
0.980,0.950,0.800,1.100,0,0.25,0,0.0,2.38,3.40,2.88,2.15,3.50,3.25,52.7,11.1,36.2,0.0,43.0,69.0,0.0,1.0,0.0,47.0,0.0,0.0,71.0,0.0,3.0,0
0.970,0.960,1.049,0.850,0,1.5,0,0.75,1.75,3.75,4.50,1.33,5.25,9.50,53.1,15.7,31.2,0.0,20.0,64.0,0.0,28.0,0.0,23.0,0.0,0.0,67.0,0.0,35.0,0
1.029,0.899,1.080,0.820,0,0.0,0,0.25,2.38,3.25,3.00,2.88,3.30,2.55,39.4,20.3,40.3,0.0,23.0,40.0,0.0,0.0,13.0,14.0,0.0,0.0,41.0,19.0,0.0,3
0.850,1.000,1.024,0.825,0,0.0,0,0.0,3.00,2.87,2.60,2.70,2.88,2.90,36.7,26.7,36.6,0.0,9.0,23.0,0.0,0.0,15.0,10.0,0.0,0.0,22.0,8.0,0.0,3
0.975,0.875,0.930,0.880,0,1.25,0,0.75,1.66,3.30,6.00,1.36,4.20,11.00,25.0,11.7,63.3,7.0,0.0,47.0,0.0,0.0,201.0,2.0,0.0,0.0,55.0,100.0,0.0,1
0.889,1.040,0.909,0.990,0,0.5,0,0.5,1.91,3.40,4.00,1.85,3.75,4.50,60.1,18.1,21.8,100.0,0.0,56.0,0.0,100.0,0.0,49.0,0.0,0.0,56.0,0.0,49.0,3
0.889,1.040,0.899,1.000,0,0.5,0,0.25,2.10,3.30,3.50,1.91,3.70,4.33,66.5,14.6,18.9,0.0,58.0,65.0,0.0,56.0,0.0,59.0,0.0,0.0,66.0,0.0,57.0,3
1.049,0.879,0.960,0.940,0,0.25,0,0.25,2.25,3.20,3.25,2.30,3.50,3.25,61.2,11.7,27.1,0.0,73.0,70.0,0.0,34.0,0.0,66.0,0.0,0.0,70.0,0.0,31.0,3
0.830,1.100,0.800,1.100,0.5,0,0.25,0,3.00,3.25,2.38,3.75,3.60,2.10,18.2,21.2,60.6,52.0,0.0,46.0,0.0,0.0,53.0,0.0,56.0,0.0,47.0,58.0,0.0,1
0.940,0.960,1.009,0.889,0,0.5,0,0.5,1.91,3.40,4.00,1.91,4.00,4.00,65.0,12.0,23.0,0.0,56.0,71.0,0.0,40.0,0.0,61.0,0.0,0.0,72.0,0.0,44.0,3
0.820,1.080,0.750,1.169,0,0.75,0,0.5,1.83,3.60,4.20,1.67,4.20,5.25,41.5,19.2,39.3,0.0,16.0,46.0,0.0,0.0,7.0,18.0,0.0,0.0,48.0,2.0,0.0,3
0.820,1.080,0.840,1.060,0.25,0,0.25,0,2.80,3.40,2.40,3.30,3.30,2.38,17.9,16.4,65.6,51.0,0.0,54.0,0.0,0.0,82.0,0.0,52.0,0.0,55.0,82.0,0.0,3
1.009,0.889,1.029,0.870,0,0.25,0,0.25,2.10,3.40,3.40,2.40,3.60,3.00,41.3,27.0,31.7,0.0,20.0,23.0,0.0,4.0,0.0,21.0,0.0,0.0,23.0,0.0,9.0,0
0.929,0.970,0.990,0.909,0,0.25,0,0.0,2.60,3.40,2.60,2.30,3.60,3.20,45.9,20.0,34.1,0.0,29.0,43.0,0.0,0.0,0.0,32.0,0.0,0.0,46.0,0.0,3.0,3
1.050,0.750,1.040,0.860,0.0,0.0,0.5,0,4.00,3.50,1.91,3.10,3.30,2.50,26.8,46.4,26.9,23.0,0.0,0.0,34.0,7.0,0.0,0.0,19.0,43.0,0.0,0.0,16.0,3
0.990,0.909,0.790,1.109,0,0.5,0,0.25,2.05,3.40,3.50,1.95,3.60,4.33,55.7,25.7,18.6,0.0,45.0,36.0,0.0,55.0,0.0,44.0,0.0,0.0,35.0,0.0,56.0,3
1.109,0.790,1.100,0.800,0,0.5,0,0.25,2.30,3.25,3.10,2.05,3.50,4.00,59.8,16.6,23.6,0.0,49.0,54.0,0.0,29.0,0.0,58.0,0.0,0.0,55.0,0.0,37.0,1
0.830,1.069,0.889,1.009,0,0.25,0,0.25,2.20,3.40,3.20,2.15,3.50,3.60,55.7,17.1,27.2,0.0,47.0,54.0,0.0,21.0,0.0,51.0,0.0,0.0,55.0,0.0,26.0,1
1.000,0.850,0.925,0.925,0,1.0,0,1.0,1.62,3.80,5.50,1.53,4.20,7.50,47.1,27.4,25.5,0.0,20.0,32.0,0.0,31.0,0.0,22.0,0.0,0.0,33.0,0.0,42.0,3
0.850,1.000,1.000,0.850,0,0.5,0,0.5,2.00,3.50,3.60,1.85,4.00,4.33,79.8,5.6,14.6,0.0,67.0,87.0,0.0,65.0,0.0,74.0,0.0,0.0,89.0,0.0,70.0,3
1.049,0.800,0.975,0.875,0.5,0,0.25,0,3.00,3.50,2.25,4.50,3.80,1.85,35.1,18.4,46.5,2.0,0.0,47.0,0.0,0.0,24.0,0.0,6.0,0.0,50.0,28.0,0.0,0
0.950,0.899,0.975,0.875,0,0.0,0,0.0,2.60,3.40,2.60,2.75,3.30,2.80,39.4,41.0,19.6,0.0,17.0,0.0,27.0,39.0,0.0,19.0,0.0,23.0,0.0,0.0,41.0,3
0.770,1.020,1.000,0.850,0.5,0,0.25,0,3.20,3.40,2.20,3.75,3.50,2.10,22.4,7.7,70.0,44.0,0.0,80.0,0.0,0.0,69.0,0.0,47.0,0.0,82.0,77.0,0.0,0
0.750,1.125,1.100,0.774,0,1.0,0,1.0,1.67,3.80,5.00,1.50,4.50,7.50,35.9,12.2,51.9,0.0,7.0,61.0,0.0,0.0,70.0,10.0,0.0,0.0,63.0,52.0,0.0,0
0.850,1.000,0.774,1.100,0.5,0,0.75,0,4.00,3.75,1.83,3.90,3.50,2.05,52.2,15.7,32.1,0.0,50.0,51.0,0.0,0.0,3.0,49.0,0.0,0.0,53.0,2.0,0.0,0
0.899,0.950,0.899,0.950,0.25,0,0.25,0,3.00,3.40,2.30,3.50,3.40,2.25,44.9,10.1,45.0,0.0,38.0,70.0,0.0,0.0,23.0,29.0,0.0,0.0,72.0,27.0,0.0,1
0.800,1.049,0.774,1.100,0.25,0,0.25,0,2.75,3.60,2.38,2.90,3.75,2.40,45.2,15.1,39.7,0.0,28.0,57.0,0.0,0.0,14.0,29.0,0.0,0.0,59.0,15.0,0.0,3
0.899,0.950,0.774,1.100,0.75,0,0.75,0,4.33,3.50,1.83,5.00,3.90,1.75,45.5,15.3,39.2,0.0,38.0,55.0,0.0,0.0,14.0,30.0,0.0,0.0,56.0,15.0,0.0,0
0.875,0.975,0.975,0.875,0.25,0,0.25,0,3.20,3.40,2.20,3.30,3.50,2.30,31.9,13.4,54.7,16.0,0.0,62.0,0.0,0.0,55.0,0.0,15.0,0.0,64.0,52.0,0.0,3
0.975,0.875,0.725,1.149,0,0.0,0.25,0,2.80,3.50,2.38,2.80,3.60,2.55,23.6,15.8,60.6,33.0,0.0,54.0,0.0,0.0,69.0,0.0,33.0,0.0,57.0,73.0,0.0,0
0.970,0.929,0.990,0.909,0.25,0,0.25,0,3.30,3.25,2.20,3.50,3.20,2.15,15.1,17.7,67.2,61.0,0.0,54.0,0.0,0.0,78.0,0.0,62.0,0.0,54.0,75.0,0.0,3
0.770,1.174,0.820,1.080,0,0.75,0,1.0,1.44,4.20,7.50,1.57,3.80,6.50,57.2,11.5,31.3,0.0,34.0,70.0,0.0,20.0,0.0,38.0,0.0,0.0,72.0,0.0,25.0,3
1.080,0.820,1.020,0.879,0,0.25,0,0.25,2.30,3.25,3.10,2.38,3.20,3.00,44.4,45.4,10.2,0.0,33.0,0.0,36.0,70.0,0.0,31.0,0.0,34.0,0.0,0.0,71.0,3
1.050,0.750,1.185,0.740,0,0.75,0,1.0,1.62,3.60,6.00,1.80,3.50,4.50,37.0,10.3,52.7,0.0,15.0,68.0,0.0,0.0,60.0,16.0,0.0,0.0,69.0,51.0,0.0,3
1.020,0.770,0.760,1.154,0,1.5,0,1.25,1.33,5.00,9.00,1.33,5.25,9.00,43.2,32.4,24.3,0.0,10.0,14.0,0.0,42.0,0.0,12.0,0.0,0.0,19.0,0.0,49.0,3
0.950,0.950,0.675,1.299,0,1.25,0,0.75,1.50,3.75,7.50,1.40,4.50,7.50,33.7,14.7,51.6,0.0,7.0,54.0,0.0,0.0,64.0,8.0,0.0,0.0,56.0,42.0,0.0,3
0.750,1.050,1.100,0.774,0,0.25,0,0.25,2.40,3.10,3.10,2.05,3.50,3.40,69.3,17.6,13.0,0.0,71.0,57.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.970,0.960,1.009,0.919,0.25,0,0,0.25,2.20,3.40,3.30,3.50,3.25,2.30,38.5,17.5,44.0,0.0,21.0,50.0,0.0,0.0,22.0,9.0,0.0,0.0,49.0,29.0,0.0,3
1.020,0.770,1.229,0.710,0.25,0,0.25,0,4.20,3.50,1.85,3.50,3.75,2.00,10.9,6.7,82.4,74.0,0.0,84.0,0.0,0.0,86.0,0.0,76.0,0.0,86.0,91.0,0.0,0
0.800,1.000,0.820,1.080,0.25,0.0,0,0.0,2.50,3.10,2.90,2.75,3.75,2.40,24.4,18.2,57.4,26.0,0.0,47.0,0.0,0.0,54.0,0.0,29.0,0.0,50.0,62.0,0.0,1
1.040,0.860,1.000,0.899,0,0.0,0,0.25,2.20,3.40,3.20,2.75,3.50,2.45,32.5,39.7,27.7,100.0,0.0,0.0,24.0,100.0,0.0,0.0,2.0,21.0,0.0,0.0,16.0,0
0.800,1.049,0.774,1.100,0.25,0.0,0.25,0,3.00,2.90,2.38,3.30,2.90,2.38,30.4,23.9,45.7,7.0,0.0,28.0,0.0,0.0,30.0,0.0,12.0,0.0,29.0,33.0,0.0,0
0.730,1.080,0.825,1.024,0,0.25,0,0.25,2.00,3.30,3.75,1.95,3.40,3.90,23.1,12.0,64.9,24.0,0.0,60.0,0.0,0.0,113.0,0.0,24.0,0.0,62.0,108.0,0.0,1
1.100,0.800,1.229,0.710,0,0.25,0,0.5,2.20,3.10,3.50,2.38,3.00,3.25,40.0,22.8,37.2,0.0,24.0,34.0,0.0,0.0,7.0,22.0,0.0,0.0,34.0,5.0,0.0,3
0.860,1.040,0.820,1.080,0,0.75,0,0.5,1.75,3.60,4.60,1.62,3.80,5.25,55.2,8.1,36.7,0.0,37.0,80.0,0.0,11.0,0.0,38.0,0.0,0.0,81.0,0.0,17.0,3
0.889,1.009,0.700,1.250,0,0.5,0,0.25,1.85,3.40,4.33,1.80,4.00,3.80,31.9,19.1,49.0,0.0,1.0,42.0,0.0,0.0,44.0,0.0,0.0,0.0,43.0,41.0,0.0,0
1.029,0.899,0.980,0.919,0,0.25,0,0.25,2.25,3.25,3.20,2.30,3.30,3.10,60.4,16.6,23.0,0.0,70.0,55.0,0.0,39.0,0.0,65.0,0.0,0.0,55.0,0.0,41.0,3
0.870,1.060,0.990,0.909,0,1.25,0,1.0,1.57,3.75,6.00,1.33,4.75,10.00,65.3,14.9,19.8,0.0,29.0,71.0,0.0,62.0,0.0,31.0,0.0,0.0,73.0,0.0,66.0,3
0.889,1.040,0.810,1.089,0,0.75,0,0.25,2.10,3.40,3.40,1.62,4.20,5.00,55.5,18.3,26.2,100.0,0.0,55.0,0.0,100.0,0.0,39.0,0.0,0.0,57.0,0.0,41.0,3
0.770,1.020,1.154,0.760,0,0.25,0,0.5,2.15,3.40,3.30,2.05,3.40,3.80,58.1,9.5,32.4,0.0,56.0,75.0,0.0,17.0,0.0,56.0,0.0,0.0,76.0,0.0,19.0,3
0.810,1.125,1.029,0.870,0,0.0,0,0.25,2.38,3.25,3.00,2.55,3.25,2.90,72.4,12.1,15.6,0.0,104.0,66.0,0.0,57.0,0.0,100.0,0.0,0.0,67.0,0.0,57.0,0
0.875,0.925,0.850,0.950,0,0.5,0,0.25,2.05,3.25,3.75,1.91,3.60,3.80,91.2,4.9,3.9,0.0,90.0,89.0,0.0,91.0,0.0,96.0,0.0,0.0,91.0,0.0,93.0,0
0.825,0.975,0.850,0.950,0,0.75,0,0.5,1.83,3.50,4.33,1.62,3.80,5.50,35.4,18.7,45.9,0.0,7.0,43.0,0.0,0.0,38.0,9.0,0.0,0.0,46.0,32.0,0.0,0
0.800,1.000,0.850,0.950,0,0.0,0,0.25,2.05,3.30,3.60,2.40,3.25,3.00,43.8,15.1,41.1,0.0,26.0,55.0,0.0,0.0,20.0,24.0,0.0,0.0,57.0,19.0,0.0,1
1.000,0.800,0.750,1.049,0,0.75,0,0.5,1.73,3.50,5.00,1.75,3.40,5.00,31.8,37.6,30.6,3.0,0.0,0.0,14.0,6.0,0.0,0.0,3.0,13.0,0.0,0.0,10.0,3
0.774,1.024,1.149,0.675,0,0.0,0,0.0,3.20,3.40,2.20,2.45,3.40,2.75,67.1,18.8,14.0,100.0,0.0,46.0,0.0,100.0,0.0,92.0,0.0,0.0,47.0,0.0,60.0,3
1.049,0.800,1.049,0.800,0,1.25,0,1.25,1.44,4.20,6.00,1.44,4.20,6.00,38.6,29.0,32.4,100.0,0.0,18.0,0.0,8.0,0.0,12.0,0.0,0.0,24.0,0.0,18.0,3
1.000,0.929,1.029,0.870,0,0.0,0,0.25,2.38,3.40,2.90,2.63,3.70,2.50,37.6,17.6,44.9,0.0,6.0,48.0,0.0,0.0,29.0,8.0,0.0,0.0,52.0,29.0,0.0,3
0.860,1.069,0.960,0.940,0.75,0,0.75,0,4.75,3.60,1.73,5.50,3.50,1.73,21.4,25.6,53.0,44.0,0.0,35.0,0.0,0.0,32.0,0.0,49.0,0.0,36.0,34.0,0.0,0
1.000,0.899,0.919,0.980,0.5,0,0.25,0,3.40,3.30,2.15,4.00,3.80,1.80,31.2,19.7,49.0,16.0,0.0,45.0,0.0,0.0,30.0,0.0,21.0,0.0,48.0,35.0,0.0,0
0.975,0.875,0.600,1.399,0,1.0,0,0.5,1.53,3.50,6.50,1.53,3.80,6.50,30.3,10.9,58.8,0.0,2.0,61.0,0.0,0.0,98.0,5.0,0.0,0.0,64.0,78.0,0.0,3
1.050,0.750,1.049,0.800,0,1.0,0,0.75,1.73,3.25,4.75,1.57,3.60,6.50,36.1,16.6,47.3,0.0,6.0,49.0,0.0,0.0,53.0,11.0,0.0,0.0,52.0,38.0,0.0,3
1.000,0.850,0.600,1.399,0,0.5,0,0.0,2.20,2.90,3.40,1.95,3.10,4.33,55.6,16.5,27.9,0.0,41.0,54.0,0.0,18.0,0.0,51.0,0.0,0.0,55.0,0.0,26.0,3
1.080,0.730,0.850,1.049,0,0.25,0,0.0,2.60,3.10,2.80,2.45,3.20,2.90,38.1,26.2,35.7,0.0,7.0,23.0,0.0,0.0,13.0,12.0,0.0,0.0,22.0,5.0,0.0,1
0.770,1.020,1.024,0.825,0,0.25,0,0.5,1.53,3.60,7.50,2.05,3.40,3.50,70.5,14.9,14.6,0.0,75.0,64.0,0.0,67.0,0.0,76.0,0.0,0.0,66.0,0.0,69.0,3
0.825,1.024,1.024,0.825,0,0.75,0,0.75,1.75,3.60,4.60,1.62,4.00,5.00,30.8,29.5,39.8,5.0,0.0,4.0,0.0,0.0,25.0,0.0,1.0,0.0,14.0,17.0,0.0,3
0.825,1.024,1.000,0.850,0,0.25,0,0.25,2.15,3.25,3.10,2.10,3.30,3.20,38.8,16.2,45.1,0.0,15.0,52.0,0.0,0.0,30.0,15.0,0.0,0.0,55.0,29.0,0.0,3
0.950,0.899,1.125,0.750,0,0.25,0,0.5,2.05,3.00,3.60,2.25,3.00,3.60,33.5,43.2,23.3,1.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,27.0,0.0,0.0,32.0,3
0.975,0.875,0.800,1.049,0,1.25,0,1.25,1.40,4.50,7.50,1.40,4.50,8.00,61.8,16.7,21.6,0.0,28.0,66.0,0.0,56.0,0.0,32.0,0.0,0.0,69.0,0.0,66.0,3
0.980,0.830,0.975,0.875,0,0.5,0,0.25,2.30,3.10,3.00,2.00,3.20,3.60,49.8,21.6,28.6,0.0,32.0,38.0,0.0,14.0,0.0,39.0,0.0,0.0,40.0,0.0,23.0,3
